X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,OPA_ACCOUNT_NUM,ZIP_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,OPA_SQUARE_FOOTAGE,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.231689453125,39.880432128906243,115,5033707,8000 Essington Ave,Main Airport Terminal Complex,773300001,19153,1,1925,Transportation Terminal/Station,3704115,532769810.8,311294443.400000,,,,227.900000,491,181543.2,70510,,-75.23177486,39.88033814
-75.1796875,40.020019531249993,116,3885006,2900 Queen Lane,DUMed-Queen Lane Campus,774010200,19129,1,1988,College/University,262839,32086734.61,27126730.260000,,,,225.300000,450.200000,9766,4691.600000,,-75.17966142,40.01977357
-75.15478515625,39.978820800781243,117,3983813,1701 N. 13TH,WEISS,777568900,19122,1,2000,College/University,159000,8578597.116,0,,19316424.400000,,223.900000,341.300000,1599.6,2557.500000,,-75.15484455,39.97858385
-75.154296875,39.9808349609375,118,3966439,12TH STREET,TUTTLEMAN LEARNING CENTER,777570200,19122,1,2000,College/University,117253,5972839.068,,,11465138.200000,,223.600000,328.400000,1506.3,1829.200000,,-75.15444754,39.98059592
-75.19598388671875,39.95703125,119,3340008,3701 Market St.,3701 Market St.,883073300,19104,1,2000,Medical Office,140913,31419265.52,0,,,1,223,624.300000,5549.7,3183.100000,,-75.19605345,39.95683771
-75.09429931640625,39.988220214843743,120,4517968,2701 E Tioga St,2701 E Tioga st,884191590,19134,1,1910,Manufacturing/Industrial Plant,85000,1800239.44,17128044.270000,,,,222.700000,270.900000,2117.7,1092.100000,,-75.09433225,39.9879814
-75.21771240234375,40.0,121,4964607,4300 Ford Rd,Belmont WTP,783042600,19131,1,1965,Drinking Water Treatment & Distribution,95000,7244999.856,13821330.940000,0,,,221.800000,366.300000,7305.2,1468.100000,,-75.21778476,39.999897
-75.16961669921875,39.945617675781257,122,3512105,423 S 17TH ST,CO/GLC 16600/423 S 17TH ST/PHILADELPHIA/PA,772614900,19146,1,1905,Other - Technology/Science,59101,13060023.69,,,,,221,618.700000,67,1323.100000,,-75.16961175,39.94537099
-75.0181884765625,40.030639648437507,123,4830354,8203 State Rd,Philadelphia Industrial Correction Center,786504751,19136,1,1979,Prison/Incarceration,200000,20176261.49,23837846.510000,,,,220.100000,407.600000,88302.1,3310.200000,,-75.01819542,40.03047052
-75.1558837890625,39.979614257812493,124,3958446,1301 C.B. MOORE,RITTER HALL,777570000,19122,1,2000,Other,111090,2252489.804,118.818182,,9512543.700000,,218.600000,262.400000,1101.2,1519.800000,,-75.15595365,39.97943703
-75.0264892578125,40.100830078125007,125,1260382,920 Red Lion Road,07747-Red Lion,882875620,19115,1,1997,Supermarket/Grocery Store,72048,10931437.25,4571499.798000,,,62,215.200000,491.500000,678,1350.300000,,-75.02652434,40.10062433
-75.17559814453125,40.030639648437507,126,5944327,5457 Wayne Ave,Germantown House,886653100,19144,1,1971,Multifamily Housing,70000,4767440.884,10127818.680000,,,1,212.800000,342.600000,8684.9,1020.900000,,-75.17572602,40.03042643
-75.152099609375,40.002014160156257,127,3955736,3201 N BROAD ST,KORNBERG DENTISTRY,777526000,19140,1,1980,College/University,133302,11074707.13,17015.454560,,10601160.500000,,211.900000,373.100000,15012.8,2171.900000,,-75.15214039,40.00180134
-75.154296875,39.9808349609375,128,3966440,1210 W. BERKS,PALEY,777570200,19122,1,2000,College/University,184644,11064788.45,100.935486,,12945175.400000,,211.800000,326.500000,992.1,2775.900000,,-75.15444754,39.98059592
-75.07830810546875,40.023803710937493,129,3694576,Bridge Street && Frankford Avenue,Frankford Depot,884353875,19124,1,1957,Other - Public Services,102000,6622118.784,14953744.980000,0,,,211.500000,335.700000,8153,1465.200000,,-75.07829995,40.02368358
-75.19976806640625,39.947814941406243,130,1066282,University and Woodland Avenues,Philadelphia,Not Available,19104,20,1966,Hospital (General Medical & Surgical),1311710,121253438.2,171165809.200000,0,,49,211.500000,375.500000,55362,21375.800000,,-75.19981474,39.94763469
-75.11859130859375,40.038208007812507,131,5036162,5675 N. Front Street,O & O Owner LLC,882136421,19120,1,1987,Supermarket/Grocery Store,83512,11830509.49,5759372.039000,,,46,210.600000,469.100000,1668,1504.500000,,-75.11858946,40.0379643
-75.1658935546875,39.95098876953125,132,4449356,"1500 Chestnut Street, #4-I",Ellington Condominium,888114920,19102,1,1929,Multifamily Housing,100000,7170782.032,,,13375120.300000,,205.500000,361.700000,11423.7,1614.600000,,-75.16591279,39.95083579
-75.18798828125,40.041198730468736,133,6066569,6400 Greene St.,Cliveden Nursing and Rehabilitation Center,881436651,19119,1,1964,Senior Care Community,63339,4636027.704,8260355.625000,,,20,203.600000,341.900000,5323.1,908.400000,,-75.18806594,40.04097487
-75.17779541015625,39.889404296875007,134,4096299,5000 S. 15th Street,"Urban Outfitters, Inc. - Building #003, 007, 012, 015, 025, 543","788007700, 788008001, 788008100",19103,3,1916,Office,325133,33771750.81,32074551.520000,,,,202.500000,394.400000,8948.3,5125.100000,,-75.17777223,39.88924593
-75.15887451171875,39.905212402343743,135,3891122,3400 S. Lawrence St.,Samuels and Son Seafood,884153505,19148,1,2009,Food Sales,61054,12120604.55,163554.317500,,,,201.200000,558.700000,15216,1236.600000,,-75.15896446,39.90497093
-75.2156982421875,39.96160888671875,136,4830340,91 N 48th St,Juvenile Justice Center - N 48th St (YSC),783707500,19139,1,2013,Prison/Incarceration,160000,12807764.29,19380213.570000,,,,201.200000,351.300000,7820.2,2326.900000,,-75.21569529,39.96142653
-75.10321044921875,40.025207519531243,137,3685966,4641 Roosevelt Boulevard,Friends Hospital,778031022,19124,1,1950,Other - Specialty Hospital,296945,12622294.8,46566520.490000,,,,199.300000,283.700000,12276.3,3752.200000,,-75.10319039,40.0251764
-75.15289306640625,39.980224609374986,138,3965451,1121 W. MONTGOMERY AVENUE,BELL BUILDING & GARAGE (Bldg 253000 Garage 84469),777634500,19122,1,1990,College/University,337469,35285402.72,,,8915592.500000,,198.500000,397.100000,21041.7,5187,,-75.15291782,39.9800869
-75.17169189453125,40.03619384765625,139,3512103,100 E ARMAT ST,GWC/GLC 14130/100 E ARMAT ST/PHILADELPHIA/PA,883377060,19144,1,1905,Non-Refrigerated Warehouse,17599,3467356.288,,,,,197,551.700000,118,351.300000,,-75.17167164,40.03600847
-75.18658447265625,39.95501708984375,140,3762530,3118-38 Market Street,"7,7A-Bossone / Commonwealth","774526000 ; 774525100 ; 885633160 ",19104,2,2004,College/University,176360,14286941.36,12690598.110000,,7745806.200000,,196.900000,355.200000,5734.2,2635.800000,,-75.18663367,39.9547805
-75.08477783203125,40.061401367187486,141,3512109,7254 RISING SUN AVE,CO/GLC 17120/7254 RISING SUN AVE/PHILADELPHIA/PA,778655005,19111,1,1905,Other - Technology/Science,55539,9291903.012,,,,,196.600000,498,692,1062,,-75.08484029,40.0613477
-75.1524658203125,39.944824218749986,142,3330822,325 SOUTH 7TH ST,McCall,781518600,19106,1,1909,K-12 School,68076,1485382.127,11883510.800000,,,1,196.400000,244.400000,842.3,781.700000,,-75.15255524,39.94472576
-75.17938232421875,40.017395019531243,143,5018303,3110 W Queen Lane,Queen Lane WTP,"884461930; 884461925",19129,1,1953,Drinking Water Treatment & Distribution,110000,12582596.18,8945847.787000,,,,195.700000,405.700000,33172.9,1749.900000,,-75.17937557,40.01734496
-74.9857177734375,40.110595703124993,144,3790606,2751 Southampton Road,Computer Components Corp,884291500,19154,1,1980,Manufacturing/Industrial Plant,73515,5078533.396,9284027.840000,,,,195.400000,326,1993,1007.600000,,-74.98571334,40.1105493
-75.15960693359375,39.973022460937486,145,4938139,1220-45 N. Broad Street,Apartments @ 1220,88114600,19121,1,1950,Multifamily Housing,252811,5947266.128,42825597.060000,,,,192.900000,243.700000,11030.4,2877.200000,,-75.15966022,39.97275635
-75.12969970703125,40.020202636718743,146,3694570,4529 North 3rd Street,Courtland Shop,884351660,19140,1,1952,Other - Public Services,53000,354738.816,9806844.725000,,,,191.700000,213,1538,556.800000,,-75.12969839,40.02008243
-74.99737548828125,40.041198730468736,147,4954850,9001 State Rd,Baxter WTP 9001,786071000,19136,1,1959,Drinking Water Treatment & Distribution,232000,12980742.46,31495530.120000,,,,191.700000,299.200000,4450584.2,2988,,-74.99743404,40.04093661
-75.1953125,39.94903564453125,148,3634188,3101 Walnut Street,University of Pennsylvania,Not Available,19104,180,1873,College/University,13000000,1026071653,23535925.020000,,1422742948,,190.200000,354.600000,930755.3,199670.800000,,-75.19528643,39.94883388
-75.15130615234375,40.004394531249993,149,3965683,1316 W ONTARIO ST,JONES HALL,777557000,19140,1,2000,Medical Office,103361,3720847.416,,,10129731.600000,69,189.100000,266.500000,4415.5,1375.500000,,-75.15129547,40.0042324
-75.1812744140625,39.966003417968743,150,4830328,2600 Ben Franklin Pkwy,Art Museum Main Bldg & Perelman Bldg,"782513700; 782513701; 888073174",19130,2,1928,Museum,804000,61562579.52,433190.040000,,89571989.600000,,188.500000,349,72643.3,12207.400000,,-75.18132038,39.96588984
-75.17340087890625,39.951599121093736,151,3155346,1929 Sansom St,Kate's Place,886617500,19103,1,1900,Residence Hall/Dormitory,60000,3754919.648,7476591.655000,,,11,187.200000,306.100000,4143.8,777.500000,,-75.17337358,39.95142024
-75.169677734375,40.011596679687493,152,3830390,4200 Wissahickon Ave,Salvation Army Kroc Center,776293510,19129,1,2010,Other,130620,11399164.45,13025750.960000,,,,187,349.100000,3858.7,1846.700000,,-75.16975866,40.01149071
-75.152587890625,39.98162841796875,153,3983896,1947 N. 12TH,ENGINEERING,777568800,19122,1,2000,College/University,160325,7730947.132,9.999999,,12424211.600000,,185.400000,282.600000,685.3,2112.500000,,-75.15261312,39.98150887
-75.09881591796875,40.01983642578125,154,3892172,1331 East Wyoming Ave.,Cancer Treatment Centers of America,778037515,19124,2,1983,Other - Specialty Hospital,325000,20946046.22,39294233.550000,,,,185.400000,307.400000,,4209.200000,,-75.09884396,40.01964203
-75.15771484375,40.0394287109375,155,3893230,2140 Cottage Lane,La Salle #5 (Hayman/Gola),776512000,19144,1,1972,Stadium (Closed),94000,7174129.204,10141196.820000,,,,184.200000,327,2080.9,1265.500000,,-75.15770292,40.03915896
-75.1519775390625,39.954589843750007,156,4830355,750 Race Street,Police Administration Building,781379300,19106,1,1956,Office,126000,16543743.93,,,6592961.700000,6,183.600000,430.600000,4489.1,2113.800000,,-75.15202597,39.95441456
-75.21197509765625,40.079589843749986,157,4470406,8835 Germantown Ave.,Chestnut Hill Hospital,775001000,19118,1,1921,Hospital (General Medical & Surgical),473062,22528658.06,62388082,164496,,96,179.900000,272.200000,21482.1,5608.300000,,-75.21195045,40.07947954
-75.0479736328125,40.08978271484375,158,3964499,1104 Welsh Road,Chapel Manor,881435400,19115,1,1973,Other,54819,4956151.78,4823699.438000,,,,178.400000,345.500000,2477.5,758.300000,,-75.04801169,40.08963571
-75.1256103515625,40.006408691406243,159,3760930,Erie Avenue at Front St.,St. Christophers Hospital for Children,"0777011000; 0777010000",19134,1,1989,Hospital (General Medical & Surgical),778351,68035621.2,69758436.860000,494111.200000,,81,177.700000,339.500000,30611.6,10634.700000,,-75.12566939,40.00636309
-75.14788818359375,39.95098876953125,160,2669173,101 North Independence Mall E,140399 Plaza,883014510,19106,1,1972,Office,470615,52693665.56,239433.004500,,29132919.100000,29,174.400000,388.500000,13182,7285.600000,,-75.14797144,39.95084832
-75.0291748046875,40.055603027343743,161,5026073,8132 Colfax Street,Immaculate Mary Center,881448700,19136,1,1975,Senior Care Community,100100,10929809.73,6461443.924000,,,,173.700000,373.500000,24603.8,1450.500000,,-75.02918355,40.05535802
-75.1580810546875,39.94921875,162,3642349,1015 Walnut Street,Curtis Building,771020000,19107-5099,1,1928,Office,136566,4967517.152,4001.400015,,10355800.800000,32,173.400000,248.700000,5593.2,1631.200000,,-75.15809633,39.94897026
-74.97509765625,40.09600830078125,163,3954640,12301-75 Academy Road,Parkwood Shopping Center,88-2-078060,19154,5,1964,Strip Mall,73215,6826019.904,5752576.762000,,,,171.800000,343.600000,4079.1,997.100000,,-74.97509479,40.09594964
-75.19378662109375,39.94903564453125,164,1328441,34th Street and Civic Center Blvd.,The Children's Hospital fo Philadelphia,"773000800, 773001000, 773003070,  773001500,
883209520,883081725,773740500, 773740200, 773513200, 773003030, 773003050",19104,9,1974,Other - Specialty Hospital,6353396,597470543.2,492693610.600000,1544910,0,,171.800000,345,181066.7,86814.500000,,-75.19384675,39.94877958
-75.1956787109375,39.953796386718743,165,6453757,3600 Sansom Street,"HLT Inn at Penn - Philadelphia , PA",883727100,19104,1,1999,Hotel,189902,9616698.116,,,20385162,27,171.300000,283.100000,,,,-75.19569021,39.95367452
-75.18060302734375,39.915405273437493,166,2704868,1900 Johnston Street,Southern Depot,773628000,19145,1,1924,Other - Public Services,217000,5940974.4,31189618.160000,0,,,171.100000,227.600000,8206.9,2258.500000,,-75.18065163,39.91526665
-75.15899658203125,39.97918701171875,167,3956647,1449 C.B. MOORE,IBC REC CTR,777572705,19121,1,2000,College/University,69093,1874506.738,,,,,171.100000,246.900000,0,555.500000,,-75.15909149,39.97913303
-75.1787109375,39.952636718749986,168,3638043,2300 Chestnut Street,The Philadelphia Design Building,883036500,19103,1,1910,Office,98597,16561871.88,228811.539700,,,11,170.300000,472.800000,639.7,1690.100000,,-75.17871508,39.95248351
-75.160400390625,40.040405273437507,169,3893226,625-635 E Wister St,La Salle #6,776008010,19144,9,1904,College/University,284736,26813597.79,36397952.230000,,,,170,304.800000,5058.9,4649.800000,,-75.16039987,40.04030298
-75.210693359375,40.007202148437493,170,4522328,4100 Presidential Blvd,Courtyard Philadelphia City Ave,883750000,19131,1,1981,Hotel,112823,10163303.93,8939360.720000,,,5,169.300000,335.400000,19768.5,1504.500000,,-75.21066569,40.00706275
-75.169677734375,39.94921875,171,6368164,1701 Locust Street,The Warwick Rittenhouse Hotel,883703900,19103,1,1926,Hotel,213500,21409235.46,3059583.148000,,11659387.100000,2,169.200000,361.500000,19133.2,3105.700000,,-75.16966303,39.94911682
-75.153564453125,39.947387695312493,172,4926791,210 W. Washington Square,(PA2418) - Ayer Condominium,888059176,19106,1,1929,Multifamily Housing,107879,8631193.096,9606649.990000,,,1,169.100000,317.500000,5469.5,1384.700000,,-75.15364916,39.94723996
-75.19927978515625,39.9586181640625,173,2867268,51 North 39th St,Penn Presbyterian Medical Center,774002001,19104,10,1922,Hospital (General Medical & Surgical),1027882,72393973.52,91247716.540000,,10223027.800000,94,169.100000,302.400000,41332.1,12859.700000,,-75.19925346,39.95849122
-75.00970458984375,40.094238281249986,174,4057814,2701 Red Lion Road,"Quaker Valley Foods, Inc.",884288000,19114,1,1974,Food Service,250000,41108765.48,1140893.534000,,,,169,465.200000,3255.1,4225.400000,,-75.00976699,40.09405189
-75.16729736328125,39.94921875,175,3642385,215 South 16th STreet,The Racquet Club of Philadelphia,882887800,19102,1,1907,Mixed Use Property,81960,3727347.276,826103.314000,,9257484,,168.500000,273.800000,4389.6,1036.200000,,-75.16727002,39.94907241
-75.04541015625,40.056396484374993,176,3893447,2607 Rhawn St,2607 Rhawn St,883090500,19152,1,1973,Office,54666,9201768.208,,,,13,168.300000,471.300000,1572.4,932.200000,,-75.04540126,40.05631262
-75.1680908203125,39.9520263671875,177,3681741,1625 Chestnut St.,The Shops at Liberty Place,882862100,19103,1,1990,Enclosed Mall,202609,33382448.43,657973.809000,,,,168.100000,464.800000,10903.5,3418.100000,,-75.16813922,39.95185031
-75.23199462890625,39.896789550781243,178,3790243,7800 Holstein Avenue,Ottens Flavors,884167800,19153,1,1999,Manufacturing/Industrial Plant,90000,7315966.044,7573101.306000,,,,165.400000,316,,1143.400000,,-75.23197929,39.89668969
-75.184814453125,39.954833984374993,179,3365000,3020 MARKET STREET,178-3020 MARKET,883071700,19104,1,1959,Office,207000,26362504.1,,,7828501.600000,12,165.200000,402.100000,4229.8,3190.600000,,-75.18480013,39.95458246
-75.0260009765625,40.0848388671875,180,3512106,2210 LOTT ST,CO/GLC 17012/2210 LOTT ST/PHILADELPHIA/PA,778653010,19115,1,1905,Other - Technology/Science,52043,8541686.1,,,,,164.100000,459.600000,231,865.400000,,-75.02603772,40.08468641
-75.0413818359375,40.059387207031243,181,3824648,2601 Holme Ave,Nazareth Hospital,778009005,19152,4,1939,Hospital (General Medical & Surgical),539000,36580017.88,51445400.550000,,,95,163.400000,290.300000,36629.9,6442.100000,,-75.04145158,40.05926573
-75.197265625,40.077392578124993,182,6020717,495 E Abington Ave,The Terrace at Chestnut Hill,Not Available,19118,1,1983,Senior Care Community,23080,3754165.596,,,,5,162.700000,455.400000,5000.7,380.300000,,-75.19734835,40.07732658
-75.156494140625,39.982421875,183,3956656,1913 N. BROAD,MITTEN,777512010,19122,1,2000,College/University,112771,3990941.336,48840.022160,,9509638.800000,,162.500000,239.500000,1166.2,1289.900000,,-75.15657732,39.98218492
-75.15509033203125,39.947998046874993,184,3856432,834 Walnut St,Walnut Towers,883400500,19106,1,1987,Medical Office,229920,31994320.59,,,5169704.400000,11,161.600000,416.700000,14169.2,3584.600000,,-75.15510962,39.94787324
-75.15509033203125,39.947998046874993,185,3856432,834 Walnut St,Walnut Towers,883400500,19106,1,1987,Medical Office,229920,31994320.59,,,5169704.400000,11,161.600000,416.700000,,3584.600000,,-75.15510962,39.94787324
-75.2366943359375,39.967224121093736,186,2705476,5900 Callowhill Street,Callowhill Depot,884340559,19151,1,1913,Other - Public Services,213000,9091697.088,25200033.340000,,,,161,243.700000,4704.5,2259.600000,,-75.23667029,39.9669825
-75.15618896484375,39.98101806640625,187,5032329,1330 W. POLETT WALK,SULLIVAN,777509000,19122,1,2000,Other,52800,2228439.298,,,1730772.700000,,161,235.900000,2450.7,580,,-75.15620977,39.9807969
-75.12908935546875,40.040405273437507,188,3330960,450 W NEDRO AVE,Lowell,785548000,19120,1,1914,K-12 School,58200,2586361.51,6770183.817000,,,2,160.800000,246.600000,872.1,621.600000,,-75.12913434,40.04020832
-75.17340087890625,39.950012207031243,189,3762129,210 West Rittenhouse Square,171-Rittenhouse Hotel,883427750,19103,1,1989,Hotel,134484,11399444.23,10153600.440000,,,8,160.300000,316.600000,311.3,1694.200000,,-75.17340398,39.94984228
-75.16400146484375,39.962219238281236,190,3944259,1500 Spring Garden Street,1500 Spring Garden,883026600,19130,1,1948,Office,1205490,185135188.2,550073.555300,,,,159.700000,446.400000,7332,18785.500000,,-75.16404281,39.96201766
-75.152587890625,40.004821777343743,191,3955734,3340 N BROAD ST,FSU," 785374200, 777528325, 777528320, 777528315, 777528310, 777528305",19140,1,2000,College/University,139460,6671804.328,0,,10802691.500000,,159.700000,258.400000,2900.7,1645.900000,,-75.15256282,40.00461564
